genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
russian rock,0.405278248,0.502257265,239125.6,0.558436752,0.025816201,0.201920171,-9.370769231,0.056443504,120.823388,0.50074188,38.5965812,7,0
russian romanticism,0.903876788,0.274245531,332545.29,0.162392151,0.614137548,0.17867223,-21.0094846,0.044063825,102.6049501,0.17533914,9.912047396,7,1
russian shoegaze,0.502,0.655,187820,0.653,0.75,0.0781,-7.488,0.0278,114.995,0.732,54,4,1
rva indie,0.269,0.759,170040,0.684,0,0.13,-5.751,0.0315,107.948,0.759,43,0,1
rwandan traditional,0.994,0.26625,204693.5,0.0316,0.36525,0.11225,-28.42,0.059325,91.2115,0.232,0,5,1
ryukyu ongaku,0.98075,0.424,106576.75,0.19235,0.23375058,0.1124,-10.609,0.04125,101.603,0.411,0,10,1
sacramento indie,0.072642311,0.47938892,245638.9878,0.762078058,0.141851975,0.181948773,-6.351223986,0.055880765,114.5537324,0.448339202,45.13201126,9,1
sacred steel,0.196333333,0.633222222,251681.5556,0.870333333,1.10E-05,0.283333333,-3.655222222,0.125411111,86.76966667,0.654222222,47.44444444,1,1
salsa,0.53833103,0.644410073,283519.7574,0.642733852,0.042551448,0.178730312,-8.355610015,0.053576792,115.0786685,0.817573521,39.11880833,7,1
salsa choke,0.281231282,0.720866667,240639.2821,0.660712821,0.017021687,0.20321641,-6.708325641,0.204349487,124.2555821,0.637492308,52.4525641,1,1
salsa colombiana,0.417326265,0.680252088,268914.7358,0.728817627,0.008635287,0.18164337,-7.19785726,0.041258931,126.7851158,0.813022658,41.71192846,10,1
salsa cubana,0.252,0.789,378013,0.727,1.04E-05,0.0676,-9.011,0.0578,87.739,0.961,46,0,1
salsa international,0.628231038,0.636434471,296582.8032,0.631605286,0.039869275,0.209414059,-8.302394342,0.056620758,111.8695381,0.842688504,34.14160119,7,1
salsa peruana,0.276313889,0.623055556,273384.4722,0.688083333,0.000865571,0.123794444,-7.980555556,0.051972222,120.9525694,0.760625,40.58333333,5,0
salsa puertorriquena,0.531494962,0.644486625,290748.0928,0.639911811,0.022169299,0.174050525,-8.505963685,0.054904493,115.356119,0.783031813,40.24650001,7,1
salsa venezolana,0.534474326,0.583472965,250399.3237,0.638132008,0.155484836,0.143189937,-10.32632167,0.056433204,103.5799,0.707487095,40.91174968,8,1
samba,0.576886163,0.583085612,204644.2772,0.483689373,0.117776306,0.194211958,-11.67655485,0.073732915,115.3297278,0.667944731,33.44419754,2,1
samba de roda,0.629612137,0.602519658,237752.3,0.468996068,0.012385705,0.200426068,-13.15456325,0.132321709,107.2518957,0.645844444,31.92136752,11,1
samba-enredo,0.244375,0.537375,215398.5,0.644625,0.000554938,0.158375,-9.215125,0.2013125,81.7795,0.89425,42.125,2,1
samba-rock,0.585089259,0.569213704,209753.837,0.656845556,0.027501203,0.166726889,-8.342258889,0.052903519,113.2719407,0.738043704,41.67666667,11,0
san diego indie,0.143766567,0.563651852,202386.2815,0.723403704,0.419117244,0.2313,-8.142816667,0.077686667,126.0888648,0.426264815,55.49074074,6,1
san diego rap,0.186445963,0.783949074,237397.0778,0.600707407,0.00543358,0.292576019,-8.158834259,0.158774259,109.4323491,0.43982037,51.37777778,11,1
san marcos tx indie,0.467069677,0.501812903,226635.1303,0.666354194,0.108227985,0.24337471,-8.305095484,0.0531,114.1770116,0.551623226,44.37548387,9,1
sandalwood,0.9525,0.533875,243510.625,0.3954625,0.2362875,0.15025,-10.626375,0.0635,92.50875,0.63875,0,8,1
sarod,0.9536,0.361666667,238496.7333,0.3828,0.711133333,0.15168,-14.07993333,0.06152,109.0049333,0.417666667,13.6,1,1
saskatchewan indie,0.649611111,0.547111111,195378.75,0.319944444,0.159095278,0.103555556,-11.92727778,0.044927778,103.2454722,0.527416667,57.80555556,7,0
scandinavian r&b,0.423145455,0.658727273,200546.1818,0.437090909,0.026739069,0.115054545,-10.50027273,0.111090909,128.8251818,0.407363636,66.09090909,4,0
scandipop,0.356613454,0.600228545,231174.6133,0.59992203,0.070215944,0.160965934,-6.918661041,0.067597724,119.9087037,0.387784982,64.2469911,0,1
schlager,0.421,0.51,249539.75,0.471,0.0010875,0.25225,-12.3265,0.0336,114.53175,0.40575,54.5,3,1
scorecore,0.596509752,0.33958099,214028.2205,0.340786178,0.701617874,0.14732318,-15.33610179,0.047504358,108.6509125,0.21549298,46.65538738,2,1
scottish electronic,0.30512602,0.606231,228646.745,0.725903,0.238556835,0.1344575,-9.489125,0.0994685,126.271825,0.49878,48.915,6,1
scottish fiddle,0.726,0.312833333,307915.3333,0.165266667,0.492266667,0.309,-19.42933333,0.037716667,138.6361667,0.275666667,34.66666667,4,0
scottish folk,0.531466667,0.3835,212853.0667,0.368266667,0.086560382,0.155466667,-13.09006667,0.03611,142.6237,0.3398,46.26666667,5,1
scottish hip hop,0.598,0.711,199343,0.761,0.127,0.134,-7.267,0.233,160.738,0.526,52,6,1
scottish indie,0.192681704,0.434039178,262485.19,0.725782699,0.252062769,0.217001873,-9.166970742,0.05672661,119.5024213,0.525624131,41.69222411,7,1
scottish metal,0.000235817,0.480166667,216491.1667,0.948166667,3.02E-05,0.209533333,-4.039333333,0.069316667,110.031,0.6215,44.16666667,5,1
scottish new wave,0.147015593,0.599076585,251847.26,0.660747839,0.088311496,0.17394827,-10.13124735,0.043879161,121.8426067,0.628175682,44.30683283,9,1
scottish rock,0.176912844,0.533096227,251068.7364,0.736519493,0.078310346,0.234415851,-7.956067458,0.052361034,126.4084066,0.605751141,46.21841006,9,1
scottish singer-songwriter,0.45141365,0.569175758,211867.4974,0.572960093,0.036968159,0.12143035,-9.584526807,0.04440662,104.732814,0.535991888,52.05641026,7,1
scratch,0.207048889,0.646111111,291155.5556,0.672,0.001442656,0.171388889,-9.484111111,0.206533333,100.95,0.568666667,44.77777778,1,1
scream rap,0.089666667,0.704666667,170588.8333,0.720666667,0.000705462,0.236066667,-5.238333333,0.2805,122.4355,0.439166667,60.83333333,1,1
screamo,0.060935072,0.426246467,222508.7651,0.855125953,0.046150685,0.220879364,-5.26751492,0.090558553,133.5722275,0.404864628,45.20933726,9,1
seattle indie,0.329743758,0.517764087,225454.7205,0.560386508,0.086424366,0.159390853,-8.065673313,0.04247873,128.3895637,0.37795744,52.11130952,0,1
second line,0.31915,0.664845833,252831.0979,0.717579167,0.090489,0.232062917,-8.182383333,0.15311,116.8602188,0.75744375,39.19375,6,1
sefardi,0.2985,0.5335,185973.5,0.7505,0,0.07675,-7.988,0.04715,122.2805,0.7935,34,5,0
semba,0.696,0.511,265320,0.369,7.42E-05,0.364,-9.825,0.055,110.497,0.354,32,11,0
serialism,0.896230556,0.270765667,264249.2006,0.149227467,0.619501613,0.171210667,-22.12624611,0.0460645,96.14643333,0.225485278,6.106666667,7,1
sertanejo,0.508796296,0.607824868,208757.2558,0.540936349,0.119782994,0.243444643,-9.93837619,0.04436795,110.7469308,0.667090476,44.11150794,7,1
sertanejo pop,0.578666667,0.594071429,198442.3571,0.509551429,0.284008598,0.43180119,-13.48419048,0.06489881,98.63327381,0.606309524,37.20238095,11,1
sertanejo tradicional,0.784055556,0.623485185,172401.7296,0.363820741,0.18096099,0.164587037,-10.44867778,0.081000741,112.9909704,0.622737037,22.5,10,1
sertanejo universitario,0.497520208,0.63698006,195287.5795,0.55797006,0.135666208,0.235208557,-9.332694048,0.048181652,114.1526201,0.707841369,40.40669643,11,1
sevdah,0.252705556,0.56275,203444.3889,0.671944444,3.57E-06,0.202644444,-7.845638889,0.044411111,117.4398611,0.677194444,40.44444444,7,1
sevillanas,0.488,0.687,220400,0.399,0,0.381,-5.908,0.0323,113.026,0.446,43,1,0
shaabi,0.0939,0.725,220867,0.594,0,0.22,-5.243,0.0496,91.794,0.25,52,2,1
shabad,0.992571429,0.443571429,199646.7143,0.174114286,0.531857143,0.233428571,-13.13042857,0.078,93.21685714,0.485,0,11,1
shakuhachi,0.832541667,0.249241667,308549.9167,0.165198333,0.544375,0.164233333,-19.835375,0.045483333,111.5422917,0.296779167,34.91666667,7,0
shamanic,0.761547917,0.339675521,403554.3438,0.220627656,0.387768273,0.140111458,-16.49316146,0.057139062,106.7933125,0.227208854,49.03645833,9,1
shanty,0.90836,0.65456,392742.08,0.24428,0,0.255346,-11.60644,0.298852,122.45432,0.6156,32.42,7,1
sheffield indie,0.134764359,0.414100926,224142.0009,0.655344444,0.04273173,0.193342593,-8.397400926,0.047368889,122.6578148,0.472032037,51.15185185,9,1
shibuya-kei,0.303579819,0.643705777,303144.7277,0.529849973,0.392269616,0.170748485,-11.14391995,0.059757718,104.4747428,0.653170246,39.36606415,2,1
shimmer pop,0.159428903,0.589926175,232087.1451,0.7068511,0.11351581,0.179124099,-6.691043477,0.058748438,118.4045252,0.477378236,52.44490205,7,1
shimmer psych,0.1403,0.6445,208034.5,0.61275,0.19359585,0.14715,-9.73325,0.0749,97.4775,0.6655,65,6,0
shiver pop,0.245739624,0.53054793,239715.8087,0.612134532,0.211779209,0.147558209,-7.207075475,0.058350794,125.8254977,0.439671833,55.50778089,0,1
shoegaze,0.190856378,0.413467937,289250.7565,0.634530671,0.455791948,0.167971334,-10.18151984,0.041033297,123.5458479,0.394924794,43.93920131,7,1
show tunes,0.566840462,0.55316217,239644.2827,0.463247205,0.006125153,0.2033122,-9.880970224,0.160051819,117.8277085,0.497021876,46.77557492,7,1
shred,0.090006624,0.433575964,315056.4393,0.822109388,0.476655553,0.213933878,-7.965550567,0.076691465,128.8438495,0.438214966,44.68435374,7,1
shush,0.080664367,0.082566667,174071.6667,0.112379667,0.912666667,0.420666667,-21.014,0.0545,71.784,0.018466667,66.33333333,1,1
singaporean mandopop,0.625281385,0.560392496,270911.9654,0.48989899,1.58E-06,0.163681097,-7.751200577,0.032807792,124.002912,0.331865801,54.22510823,11,1
singaporean pop,0.674360606,0.577838384,266273.0848,0.449747475,8.93E-07,0.161531313,-8.467558586,0.033380909,117.6144657,0.328378788,55.34848485,10,1
singaporean singer-songwriter,0.327166667,0.474555556,242071.3333,0.545555556,4.47E-06,0.232111111,-6.573611111,0.03135,154.0850556,0.383166667,58.83333333,11,1
singer-songwriter,0.501686627,0.538882623,240567.6719,0.430307506,0.045687155,0.18016798,-11.76222365,0.055153834,115.7236717,0.477662466,39.81635187,9,1
singing bowl,0.9545,0.09895,502847,0.002825,0.9705,0.1125,-33.3635,0.057,62.807,0.02745,47,3,1
sitar,0.7784375,0.382109375,319676.7734,0.247618594,0.406674637,0.117967187,-22.67119531,0.057385938,109.9245469,0.484763281,33.9921875,6,1
ska,0.211920694,0.654678612,205968.5952,0.625859742,0.095646629,0.174934502,-8.983716939,0.10193881,123.3581309,0.731184179,38.76762635,7,1
ska argentino,0.107235622,0.678783862,234875.9139,0.671122492,0.015350501,0.181665973,-7.878273372,0.055835541,117.4758109,0.696026687,56.41112637,6,1
ska jazz,0.211,0.652,288440,0.461,0.4726,0.13115,-12.6745,0.11545,152.4625,0.886,39,7,1
ska mexicano,0.080689435,0.58543301,240112.8569,0.805080102,0.040915424,0.162210552,-6.819665615,0.087060647,140.3276129,0.680987259,54.04578124,11,0
ska punk,0.091401734,0.513375895,190681.5875,0.842283107,0.046453692,0.226813613,-5.861070962,0.093106461,127.9710098,0.6451756,41.12726631,9,1
ska revival,0.249669503,0.725474455,189198.585,0.593333517,0.137805514,0.157089268,-9.799786951,0.085394125,121.9879029,0.857340801,39.03227702,7,1
skate punk,0.041959792,0.443411037,187048.0582,0.893080181,0.044048139,0.237405239,-5.506322587,0.090884225,134.9955841,0.577685224,43.23250653,4,1
skiffle,0.748,0.5395,182346.5,0.486,0,0.21055,-8.194,0.0388,115.272,0.5,30.5,2,1
skramz,0.781,0.506,118480,0.0971,0,0.128,-17.741,0.205,198.06,0.214,0,4,0
slack-key guitar,0.757006354,0.502763542,230902.3714,0.298896875,0.25651251,0.156439583,-15.03475573,0.04436599,113.6769714,0.393303125,37.421875,7,1
slam poetry,0.318244345,0.623001488,230302.7009,0.756377976,0.062956222,0.178531845,-8.85880506,0.143479762,153.8805417,0.445764881,40.99702381,10,0
slamming deathcore,0.045927929,0.385923077,251075,0.884307692,0.149198782,0.206838462,-7.029641026,0.069817949,134.9803846,0.379358974,36.17948718,0,1
slavic folk metal,8.08E-05,0.262,233520,0.928,4.76E-05,0.195,-2.795,0.0894,161.925,0.533,59,9,1
slayer,0.003996176,0.458381579,225292.4868,0.904578947,0.17130036,0.184405263,-4.950078947,0.072263158,133.7109474,0.370288158,49.17105263,9,1
slc indie,0.3422175,0.3035,258193.1667,0.44325,0.30591645,0.106033333,-11.33425,0.041891667,141.1234167,0.2809,51.91666667,7,1
sleaze rock,0.032779588,0.506027694,249498.1926,0.792042545,0.043363336,0.233100835,-8.139303522,0.060827039,123.3623433,0.494758007,37.39583188,7,1
sleep,0.380447945,0.148888485,253287.2182,0.397740419,0.660425886,0.348451032,-20.82497329,0.053573179,71.65676286,0.076073266,55.51186338,1,1
slovak pop,0.107,0.673,222413,0.688,0,0.031,-5.752,0.175,162.045,0.702,57,3,0
slovenian electronic,0.112975,0.75475,263159.75,0.6485,0.02369,0.198,-5.45875,0.080225,92.4935,0.7305,54.75,7,1
slovenian metal,3.48E-06,0.161,276107,0.976,0.446,0.0915,-8.428,0.0913,173.229,0.241,31,11,0
slow core,0.353705067,0.465867085,261322.7159,0.524183886,0.318323394,0.176827111,-11.72377346,0.046677543,117.7152285,0.383788806,41.20596695,7,1
slow game,0.0971,0.686,189613,0.541,0,0.423,-6.643,0.0356,96.965,0.237,49,4,0
sludge metal,0.049191134,0.315653889,309699.1076,0.764446667,0.39007699,0.241438981,-8.038520556,0.05680637,118.2223526,0.354134296,40.48222222,11,1
small room,0.56952375,0.4815625,206054.9792,0.390379167,0.205395375,0.149733333,-13.47645833,0.038466667,121.7746875,0.343595833,54.95833333,6,1
smooth jazz,0.34253166,0.638602692,291972.6551,0.550785868,0.455970324,0.13315148,-10.90300815,0.040267239,111.5853171,0.600736645,37.59384356,7,1
smooth saxophone,0.250863018,0.653073003,286475.6515,0.589576595,0.341026195,0.146090356,-8.867104913,0.036472002,108.3989755,0.567645424,41.23294623,7,0
smooth soul,0.259895833,0.61215,241204.3167,0.55855,2.27E-05,0.112255,-9.412,0.0458725,111.1107083,0.557033333,34.875,7,1
soca,0.102862644,0.720169729,230453.1818,0.731543803,0.004207414,0.144883917,-5.91016859,0.175804523,124.7201169,0.764915349,50.13030627,1,1
socal pop punk,0.062615183,0.47700503,202961.5333,0.849067054,0.037361389,0.211726867,-5.773902707,0.071397311,131.3500365,0.572382109,46.24660305,0,1
social media pop,0.1871847,0.678785839,190030.9908,0.672774896,0.011261354,0.179811875,-6.735635029,0.133398866,121.2201368,0.527097266,60.00752879,11,1
soda pop,0.646583333,0.509833333,145415.3333,0.465166667,0.000247184,0.30245,-10.16783333,0.088283333,100.0813333,0.714916667,22.75,8,1
soft rock,0.331187747,0.565600212,244128.382,0.56390049,0.040765782,0.193838669,-10.63316189,0.050604474,119.1138153,0.589928509,40.04881079,9,1
solipsynthm,0.093565,0.6885,227870,0.629875,0.010320235,0.1528875,-5.366875,0.1064625,114.475875,0.52625,51,11,1
son cubano,0.449853741,0.594312925,270326.0068,0.507061224,0.075707263,0.163785714,-10.64697279,0.042915646,106.7594898,0.737367347,42.63945578,7,1
son cubano clasico,0.799244048,0.605714286,202042.9286,0.418607143,0.157137919,0.168533333,-12.76361905,0.053794048,125.1696071,0.855809524,7.035714286,7,1
soukous,0.470042857,0.642785714,426998.7143,0.484285714,0.1758538,0.105771429,-10.92192857,0.063735714,114.9346429,0.752714286,33.85714286,4,1
soul,0.405261654,0.611071295,243013.4013,0.52366626,0.066047003,0.189656138,-10.45462215,0.065950116,115.624036,0.635736447,37.72340601,0,1
soul blues,0.440762493,0.586445507,249637.1025,0.451597894,0.051265558,0.184635948,-11.8326497,0.05276184,116.499693,0.640278436,32.47221829,5,1
soul flow,0.207573452,0.584791667,258460.3452,0.690845238,0.000611166,0.223605357,-6.846595238,0.211773214,103.6740238,0.495839286,46.2202381,10,0
soul jazz,0.620621134,0.557676321,334772.2811,0.4207136,0.371137412,0.167316737,-13.50102477,0.055839661,111.3330543,0.569433618,24.62835736,5,1
sound,0.396590411,0.160968056,197096.6806,0.737332,0.783219489,0.431849444,-22.15328611,0.082549722,98.55507778,0.065165139,59.97777778,1,1
sound art,0.983,0.153,410987,0.0391,0.928,0.0774,-32.652,0.0362,69.906,0.0737,50,3,1
sound effects,0.055626621,0.123745833,206644.9167,0.616808333,0.904583333,0.582866667,-20.65908333,0.074820833,94.746625,0.018545833,65.54166667,2,1
sound team,0.11160505,0.483,238380.25,0.7854125,0.1136025,0.19205,-7.76175,0.080375,110.1995,0.585625,44.125,2,1
soundtrack,0.687760769,0.300755911,205552.4031,0.270292343,0.713061669,0.151601986,-17.89046853,0.048970556,107.3796687,0.177901836,43.91023034,7,1
south african alternative,0.30472,0.7471,238356.7,0.696,0.00015153,0.2812,-7.1528,0.10391,129.8446,0.4834,57.3,3,1
south african choral,0.7780625,0.4276875,206010.9375,0.24954375,0.000755686,0.12043125,-17.5640625,0.07085625,90.48425,0.303375,44.75,7,1
south african country,0.23455,0.69675,256990.25,0.73775,4.33E-05,0.134625,-10.6655,0.02975,103.91225,0.8195,43.25,2,1
south african gospel,0.741,0.358,209947,0.294,0.00151,0.0928,-15.4,0.0452,92.081,0.102,53,7,1
south african hip hop,0.06044,0.8142,253033.4,0.783,0.00030306,0.2254,-5.3576,0.16412,121.5932,0.5688,58.6,10,1
south african jazz,0.428861573,0.579320044,234340.7071,0.366050775,0.227492835,0.212891722,-13.3044294,0.048773865,121.5181398,0.648150609,28.87929125,11,1
south african pop,0.263273333,0.71425,227765.75,0.739916667,1.44E-05,0.182675,-8.664833333,0.07215,122.99875,0.6535,59.08333333,3,1
south african rock,0.180457403,0.527647321,239913.6295,0.734366071,0.013801132,0.104277679,-5.139544643,0.042246429,129.9598616,0.435926786,54.21875,8,1
south carolina indie,0.40124551,0.588068027,306233.0612,0.461129252,0.18130701,0.126463946,-9.838292517,0.045919048,111.6746122,0.438945578,44.72108844,11,1
south dakota indie,0.08517,0.478875,275850.625,0.775,0,0.0949875,-6.368,0.051325,123.426,0.509125,47.25,6,1
southampton indie,0.325916667,0.448666667,243697.8333,0.502833333,0.011322017,0.286833333,-7.867666667,0.042933333,121.1676667,0.303183333,45.5,11,1
southern americana,0.2235,0.8015,302847,0.64,0.00010688,0.08935,-8.678,0.0839,137.3385,0.7365,48,6,1
southern gospel,0.616166667,0.459833333,229404.6458,0.382983333,0.036005607,0.2658375,-11.34329167,0.0803125,117.2801875,0.411729167,31.60416667,5,1
southern hip hop,0.12733251,0.722632617,245973.3342,0.672063933,0.01273722,0.207632093,-6.589939413,0.208280406,118.0313048,0.549280799,50.85542009,1,1
southern metal,0.004935013,0.431708333,248476.6667,0.856875,0.273933821,0.231266667,-4.955708333,0.06905,118.7327083,0.427583333,44.625,7,1
southern rock,0.192686531,0.51804746,285353.6285,0.69411826,0.067437174,0.251065836,-9.357068238,0.060369111,126.7894564,0.642425423,35.24738448,7,1
southern soul,0.430998806,0.588178476,220536.4836,0.50228273,0.044772913,0.188139447,-10.95488087,0.058095627,120.3437224,0.664212363,34.12977126,0,1
southern soul blues,0.260423929,0.710884945,315444.3753,0.54592785,0.006698001,0.165316171,-8.004457383,0.074467633,110.3374848,0.626732612,36.95627706,7,1
soviet synthpop,0.18,0.711,256336,0.715,3.62E-05,0.126,-8.571,0.0332,128.053,0.899,30,3,0
sovietwave,0.35585,0.598,227411,0.8475,0.557,0.262,-7.988,0.0504,152.4455,0.7255,64,1,1
spa,0.45099501,0.139788095,134959.6786,0.360631924,0.854595238,0.471878571,-19.82232143,0.03205,71.02736905,0.081129048,51.69047619,1,1
space age pop,0.724748332,0.494468998,169029.5004,0.37197378,0.357391133,0.18042622,-13.41743924,0.075248317,117.3908983,0.537035435,15.12766798,7,1
space ambient,0.529811111,0.384933333,278716.5556,0.339477778,0.8505,0.091161111,-12.58577778,0.045866667,95.35494444,0.155927778,47.72222222,4,1
space rock,0.256411119,0.335268944,368036.9876,0.570443168,0.595535748,0.16683648,-11.3827029,0.052149151,117.1777389,0.314436273,39.35072464,11,1
spanish baroque,0.9885,0.461,182452.5,0.2435,0.9505,0.13,-21.537,0.0608,123.946,0.673,0,3,0
